valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E6C1F881D3FEB610.manifest,5/24/2022,2:09:21 PM,15759815
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8985F6B42FA29419.manifest,5/12/2022,6:33:20 PM,15680436
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/478303552F8EC4F5.manifest,5/10/2022,2:50:32 PM,16040394
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8B7F49AF1C61AE8C.manifest,5/6/2022,2:45:23 PM,16005744
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/9AA4B7259ED3C21A.manifest,4/28/2022,12:08:19 PM,15910131
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E85BB7A6CCB13638.manifest,4/25/2022,3:20:19 PM,16021467
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F7CED557EB5D1E2D.manifest,4/19/2022,11:13:03 AM,15247768
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/09DF49B8FAF5D4CC.manifest,4/14/2022,10:37:37 AM,15030439
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DD138FAC03EDCA64.manifest,4/13/2022,2:38:39 PM,14960436
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/4DBC29597749ED58.manifest,4/11/2022,1:52:45 PM,15257635
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/A4D8EC488407271C.manifest,3/24/2022,2:09:49 PM,15171748
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/BA52A4E695FBEC6D.manifest,3/21/2022,1:34:55 PM,15197350
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/D6062CE4CFD9ADA8.manifest,3/3/2022,11:08:42 PM,14955119
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/34A7755183AA5ED2.manifest,3/3/2022,9:56:29 AM,14930882
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/8AD5EAB21309BADB.manifest,3/2/2022,2:41:58 PM,14964235
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/4C6210D3FE3B1B9C.manifest,2/28/2022,3:21:58 PM,14963155
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/3E974F4C797C4EB1.manifest,2/14/2022,3:46:57 PM,14593395
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/C24F555A2DDDB6FD.manifest,2/7/2022,6:03:42 PM,14842190
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/539DB0BED2EFE61F.manifest,2/3/2022,8:38:11 PM,14432763
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/96A82CA84139CAEA.manifest,1/28/2022,7:33:56 PM,14843506
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/020857D1CCD3FEC4.manifest,1/20/2022,10:23:20 PM,14861840
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/0AC43A68969B75AF.manifest,1/18/2022,7:06:20 PM,14822208
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/E684E38C15B617C4.manifest,1/11/2022,11:23:19 AM,14795722
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/881B8B988EE0FCED.manifest,1/10/2022,12:33:21 PM,14761549
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/F71231C6368806C7.manifest,1/4/2022,6:48:19 PM,14202902
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/5C92E71955AF4340.manifest,12/15/2021,6:02:18 PM,13850213
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/980BB56838A1F8C3.manifest,12/13/2021,1:23:37 PM,13910707
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/3E3745308437F770.manifest,12/9/2021,8:25:21 PM,13883595
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/AAE18163A53A720A.manifest,12/9/2021,12:16:02 PM,13712384
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/3DC7F04EE9FA69D0.manifest,12/6/2021,11:35:24 AM,13881569
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/519FFC5AB84856C0.manifest,12/2/2021,2:24:35 PM,13761348
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/05E83EB5E32657B9.manifest,11/22/2021,4:54:11 PM,13786442
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/376A04CC95974716.manifest,11/18/2021,3:09:10 PM,13624879
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/DD22DD0A983B9611.manifest,11/17/2021,2:54:11 PM,13806264
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/68EF96E8331F9BC6.manifest,11/15/2021,12:49:12 PM,13833844
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/665F51AFBAE01CD5.manifest,11/11/2021,6:18:11 PM,13450622
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/2390F0D1CF232B5B.manifest,11/3/2021,12:56:10 PM,12972104
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/6974F464864677DF.manifest,10/29/2021,8:41:16 PM,13110686
valorant,https://valorant.secure.dyn.riotcdn.net/channels/public/releases/3593F51E8EBFEFA1.manifest,10/20/2021,12:56:15 PM,12823192
